timestamp,original_question,relevant_info
2025-11-09T05:26:34.246117,What drug did the male founder of the company that first cloned a U.S. endangered species help study with the International Foundation for Advanced Study?,"[""Stewart Brand, the male founder of Revive & Restore (the company that first cloned a U.S. endangered species), participated in a scientific study of then-legal LSD with Myron Stolaroff's International Foundation for Advanced Study, in Menlo Park, California.""]"
2025-11-09T05:26:49.591509,What made-for-TV movie did Dolly Parton have a role in the same year that Dolly the sheep was cloned?,"[""Dolly Parton starred in the made-for-TV movie \""A Smoky Mountain Christmas\"" in 1986, the same year that Dolly the sheep was cloned.""]"
2025-11-09T05:27:02.258730,"Before the COVID-19 pandemic, how many Juno Awards nominations did the Saskatoon bands The Northern Pikes, Wide Mouth Mason, and The Sheepdogs have combined?","[""The Northern Pikes were nominated for five Juno Awards before the COVID-19 pandemic. Wide Mouth Mason was nominated for Best New Group at the 1998 Juno Awards and had multiple nominations afterward but the exact count is not provided. The Sheepdogs won three Juno Awards in 2012 for their album Learn & Burn. Therefore, the combined known nominations are at least five for The Northern Pikes and three for The Sheepdogs, with additional nominations for Wide Mouth Mason that are unspecified, leading to a total of at least eight known nominations.""]"
2025-11-09T05:27:19.878832,How many years did Cardi B's rap career overlap with Tupac's rap career?,[]
2025-11-09T05:27:33.119026,What date did the Lego Avatar theme debut? How many years are there between the release of the original movie and the release of the Lego theme?,"[""The Lego Avatar theme debuted on 1 October 2022. The original Avatar movie was released on 18 December 2009, which means there are approximately 12 years between the release of the original movie and the release of the Lego theme.""]"
2025-11-09T05:27:48.755058,"What year did the author of ""The Conquest for Bread"" write about ""Mutual Aid""? Who was the author?","[""The author of \""The Conquest of Bread\"" is Peter Kropotkin, who wrote about \""Mutual Aid\"" in 1902."", ""The author of \""The Conquest of Bread\"" is Peter Kropotkin, and he wrote about \""Mutual Aid\"" in 1902.""]"
2025-11-09T05:28:15.623349,"What were the last names of the players selected for the Pro Bowl from the NFL team that was featured in the movie ""Ace Ventura: Pet Detective""? Base the answer on the following specifications:  -- These players were on the team while Wayne Huizenga was the owner  -- The team that these players were on achieved a 10-6 regular season record while still making the playoffs during their Pro Bowl season","[""The players selected for the Pro Bowl from the Miami Dolphins, who were featured in the movie \""Ace Ventura: Pet Detective,\"" while Wayne Huizenga was the owner and the team achieved a 10-6 regular season record are Bowens, Thomas, and Madison."", ""The Miami Dolphins were featured in the movie \""Ace Ventura: Pet Detective.\"" During Wayne Huizenga's ownership, the Dolphins had several players selected for the Pro Bowl, including those from the team that achieved a 10-6 regular season record and made the playoffs. The players who were particularly noted include Jason Taylor and Zach Thomas, both of whom were prominent Pro Bowl selections during their careers with the team."", ""The Miami Dolphins, featured in \""Ace Ventura: Pet Detective,\"" had several players selected for the Pro Bowl while Wayne Huizenga was the owner. The team achieved a 10-6 regular season record and made the playoffs during that time. Notable players include Dan Marino (QB), Zach Thomas (LB), and Jason Taylor (DE)."", ""The 2000 Miami Dolphins season featured Pro Bowl players including Zach Thomas, Sam Madison, Tim Ruddy, Jason Taylor, and Larry Izzo.""]"
2025-11-09T05:28:31.690153,"Who placed 2nd and 3rd against Katharina Molitor in her World Winning Championship, and what was the difference between the final gold and silver throws, and silver and bronze throws?","[""In the 2015 World Championships in Athletics, Katharina Molitor won the gold medal in the women's javelin throw with a winning distance of 67.69 m. The silver medal was won by L\u00fc Huihui from China, and the bronze by Sunette Viljoen from South Africa. The difference between the gold and silver throws was 1.56 m (67.69 m - 66.13 m), and the difference between the silver and bronze throws was 0.34 m (66.13 m - 65.79 m).""]"
2025-11-09T05:28:47.025860,How many years had passed since the Commonwealth of Pennsylvania was admitted to the Union by the time Rep. Robert D. Heaton was born?,"[""Pennsylvania was admitted to the Union on December 12, 1787. Robert D. Heaton was born on July 1, 1873. By that time, 85 years had passed since Pennsylvania's admission to the Union.""]"
2025-11-09T05:28:57.710626,Who was the president of the United States when the resort housing the BomBora steel roller coaster first opened?,[]
2025-11-09T05:29:18.761065,Which movie starring Meryl Streep was nominated for Best Picture at the Academy Awards the year that the Pioneer 11 visited Saturn?,"[""Meryl Streep's film \""The Deer Hunter\"" (1978) was nominated for Best Picture at the Academy Awards, and Pioneer 11 visited Saturn in 1979."", ""The Seduction of Joe Tynan is a 1979 American political drama film directed by Jerry Schatzberg, and produced by Martin Bregman. The screenplay was written by Alan Alda, who also played the title role. The film stars Alda, Barbara Harris, and Meryl Streep, with Rip Torn, Melvyn Douglas, Charles Kimbrough, and Carrie Nye. The film was released on August 17, 1979, during the same year that Pioneer 11 visited Saturn."", ""Kramer vs. Kramer is a 1979 American legal drama film written and directed by Robert Benton, based on Avery Corman's 1977 novel. The film stars Dustin Hoffman, Meryl Streep, Justin Henry and Jane Alexander. It received a leading nine nominations at the 52nd Academy Awards, including Best Picture, and won a leading five awards \u2013 Best Picture, Best Director (for Benton), Best Actor (for Hoffman), Best Supporting Actress (for Streep) and Best Adapted Screenplay. Pioneer 11 passed by Saturn on September 1, 1979.""]"
2025-11-09T05:29:31.593501,"In 1973, Edward Fox starred in The Day of the Jackal. He beat out a James Bond actor to the part, but what was the name of another James Bond actor he appeared with in an 'unofficial' 80s Bond film?","[""Edward Fox starred in The Day of the Jackal (1973). He also appeared with Sean Connery, another James Bond actor, in the unofficial Bond film Never Say Never Again (1983).""]"
2025-11-09T05:29:46.773033,"In September 1607, two Earls and their followers left Rathmullan for Rome. The event was first called a ""flight"" in a book published in 1868. What is the name of the book?","[""The event was first named as a \""flight\"" in an 1868 book by Reverend Charles Patrick Meehan.""]"
2025-11-09T05:30:00.297272,The flavored ice brand Slush Puppie is actually named after a food made from cornmeal-batter. That food was itself originally named after a fish native to South Carolina. What’s the genus name of the fish?,"[""The food \""hushpuppies\"" is associated with \""red horse bread,\"" which is named after the red horse fish of the South Carolina rivers. The genus name of the fish is Moxostoma.""]"
2025-11-09T05:30:23.342532,Gifts to children from Krampus are principally composed of what element?,"[""On Christmas Eve, Krampus travels with a sack or a basket strapped to his back; this is to cart off evil children for drowning, eating, or transport to Hell. Some of the older versions make mention of naughty children being put in the bag and taken away.""]"
